DATE,STATION_ID,NAME,COUNTRY,YEAR,MONTH,TMAX,BASELINE,ZSCORE,EVENT_TYPE,SEVERITY
2014-07-15,IDM00096749,SOEKARNO HATTA INTL,Indonesia,2014,7,34.3,32.23493150684933,2.856347669287788,Heatwave,2.86
2005-10-21,TH000048517,CHUMPHON,Thailand,2005,10,26.2,31.526666666666657,-2.86357316769108,Cold Snap,2.86
2001-03-12,IDM00097192,BAU-BAU/BETO AMBIRI,Indonesia,2001,3,28.4,31.716306954436448,-2.862570887265745,Cold Snap,2.86
2022-02-15,IDM00096737,SERANG,Indonesia,2022,2,35.6,31.41724941724939,2.8572855179780636,Heatwave,2.86
2016-12-29,IDM00097460,LABUHA/TALIABU,Indonesia,2016,12,28.6,31.866475644699143,-2.8642626763629315,Cold Snap,2.86
2015-09-15,TH000048405,ROI ET,Thailand,2015,9,27.0,31.8668604651163,-2.863211824811756,Cold Snap,2.86
2023-01-12,TH000048407,UBON RATCHATHANI,Thailand,2023,1,25.5,32.07276995305168,-2.8630706154361656,Cold Snap,2.86
2009-01-14,TH000048462,ARANYAPRATHET,Thailand,2009,1,26.9,33.00215439856374,-2.8618330909478225,Cold Snap,2.86
2007-02-01,RPM00098132,ITBAYAT,Philippines,2007,2,31.6,25.146745562130196,2.855969733680763,Heatwave,2.86
2005-02-21,RPM00098132,ITBAYAT,Philippines,2005,2,31.6,25.146745562130196,2.855969733680763,Heatwave,2.86
2000-03-19,RP000098836,ZAMBOANGA,Philippines,2000,3,29.8,33.47505995203836,-2.8589055965988033,Cold Snap,2.86
2018-04-08,TH000048431,NAKHON RATCHASIMA,Thailand,2018,4,28.7,36.91311787072245,-2.8608248825418734,Cold Snap,2.86
2011-04-12,RPM00098446,VIRAC,Philippines,2011,4,28.6,31.30944206008583,-2.8632694536715606,Cold Snap,2.86
2011-04-09,RPM00098446,VIRAC,Philippines,2011,4,28.6,31.30944206008583,-2.8632694536715606,Cold Snap,2.86
2018-04-01,RPM00098446,VIRAC,Philippines,2018,4,28.6,31.30944206008583,-2.8632694536715606,Cold Snap,2.86
2011-03-26,VMM00048914,CA MAU,Vietnam,2011,3,29.2,32.40871559633029,-2.8460465673592816,Cold Snap,2.85
2013-04-09,ID000097724,AMBON/PATTIMURA,Indonesia,2013,4,27.6,31.08704453441295,-2.850489221930803,Cold Snap,2.85
2000-08-07,IDM00096011,SULTAN ISKANDARMUDA,Indonesia,2000,8,29.0,33.41802325581396,-2.846940087731306,Cold Snap,2.85
2005-08-25,IDM00096011,SULTAN ISKANDARMUDA,Indonesia,2005,8,29.0,33.41802325581396,-2.846940087731306,Cold Snap,2.85
2013-04-12,MYM00096449,MIRI,Malaysia,2013,4,28.8,31.716853932584282,-2.84965029831982,Cold Snap,2.85
2015-06-28,IDM00096035,POLONIA,Indonesia,2015,6,36.8,32.90403022670025,2.850452258690885,Heatwave,2.85
2000-03-24,TH000048376,TAK,Thailand,2000,3,31.0,37.801757812499986,-2.8478048001014624,Cold Snap,2.85
2021-08-29,MYM00048665,MALACCA,Malaysia,2021,8,28.8,31.722549019607843,-2.8469448284217704,Cold Snap,2.85
2016-12-31,ID000097686,WAMENA,Indonesia,2016,12,22.3,26.73201133144475,-2.845485728935458,Cold Snap,2.85
2008-08-09,RPM00098222,VIGAN,Philippines,2008,8,26.2,30.792222222222215,-2.849730058160931,Cold Snap,2.85
2018-08-14,RPM00098222,VIGAN,Philippines,2018,8,26.2,30.792222222222215,-2.849730058160931,Cold Snap,2.85
2006-06-30,IDM00096987,BANYUWANGI,Indonesia,2006,6,27.0,30.238926174496648,-2.8470117505513737,Cold Snap,2.85
2006-06-29,IDM00096987,BANYUWANGI,Indonesia,2006,6,27.0,30.238926174496648,-2.8470117505513737,Cold Snap,2.85
2007-06-21,IDM00096987,BANYUWANGI,Indonesia,2007,6,27.0,30.238926174496648,-2.8470117505513737,Cold Snap,2.85
2006-12-20,MYM00096421,SIBU,Malaysia,2006,12,27.5,31.780603448275876,-2.851397551868237,Cold Snap,2.85
2009-05-12,LAW00041074,SAVANNAKHET L-39,Laos,2009,5,27.0,34.273839662447244,-2.8473809430446786,Cold Snap,2.85
2008-07-08,TH000048405,ROI ET,Thailand,2008,7,27.1,32.89546351084816,-2.84978481079237,Cold Snap,2.85
2004-06-08,TH000048551,SURAT THANI,Thailand,2004,6,28.7,33.99344978165941,-2.847072612626507,Cold Snap,2.85
2015-06-12,TH000048379,PHETCHABUN,Thailand,2015,6,40.2,34.20957446808512,2.846632457286478,Heatwave,2.85
2015-07-19,TH000048405,ROI ET,Thailand,2015,7,27.1,32.89546351084816,-2.84978481079237,Cold Snap,2.85
2006-01-04,IDM00097876,TANAH MERAH,Indonesia,2006,1,28.2,32.78032786885244,-2.8495864478860264,Cold Snap,2.85
2005-06-18,IDM00096559,SUSILO,Indonesia,2005,6,28.0,32.88733850129197,-2.847960624588861,Cold Snap,2.85
2015-06-10,IDM00096559,SUSILO,Indonesia,2015,6,28.0,32.88733850129197,-2.847960624588861,Cold Snap,2.85
2010-10-15,IDM00097722,AMAHAI,Indonesia,2010,10,32.8,30.447323340471076,2.8469181741194074,Heatwave,2.85
2018-01-27,IDM00097876,TANAH MERAH,Indonesia,2018,1,28.2,32.78032786885244,-2.8495864478860264,Cold Snap,2.85
2004-01-17,IDM00097876,TANAH MERAH,Indonesia,2004,1,28.2,32.78032786885244,-2.8495864478860264,Cold Snap,2.85
2010-07-02,IDM00096091,KIJANG,Indonesia,2010,7,27.2,31.06197916666667,-2.852304861052099,Cold Snap,2.85
2012-07-05,IDM00096091,KIJANG,Indonesia,2012,7,27.2,31.06197916666667,-2.852304861052099,Cold Snap,2.85
2012-05-06,IDM00096607,TEMINDUNG,Indonesia,2012,5,28.4,32.65194085027729,-2.8524901425294424,Cold Snap,2.85
2007-05-06,IDM00096607,TEMINDUNG,Indonesia,2007,5,28.4,32.65194085027729,-2.8524901425294424,Cold Snap,2.85
2010-10-11,IDM00097722,AMAHAI,Indonesia,2010,10,32.8,30.447323340471076,2.8469181741194074,Heatwave,2.85
2007-11-05,RPM00098328,BAGUIO,Philippines,2007,11,19.4,24.089114391143926,-2.8463228836685817,Cold Snap,2.85
2020-11-01,RPM00098328,BAGUIO,Philippines,2020,11,19.4,24.089114391143926,-2.8463228836685817,Cold Snap,2.85
2008-02-29,MYM00048647,SULTAN ABDUL AZIZ SHAH INTL,Malaysia,2008,2,29.5,33.53212851405625,-2.8456345462177697,Cold Snap,2.85
2001-06-25,VMM00048830,LANG SON,Vietnam,2001,6,38.6,32.04029850746269,2.8502975913563815,Heatwave,2.85
2005-03-06,TH000048455,BANGKOK METROPOLIS,Thailand,2005,3,30.8,34.99599271402548,-2.8452316587583746,Cold Snap,2.85
2003-09-13,TH000048426,LOP BURI,Thailand,2003,9,28.8,33.12605210420843,-2.8506963782954524,Cold Snap,2.85
2021-08-31,IDM00096249,H AS HANANDJOEDDIN,Indonesia,2021,8,28.4,32.43096646942801,-2.8545525170660255,Cold Snap,2.85
2000-03-17,ID000097900,SAUMLAKI/OLILIT,Indonesia,2000,3,28.0,31.995739348370925,-2.853363031031797,Cold Snap,2.85
2024-03-14,ID000097900,SAUMLAKI/OLILIT,Indonesia,2024,3,28.0,31.995739348370925,-2.853363031031797,Cold Snap,2.85
2001-02-14,TH000048500,PRACHUAP KHIRI KHAN,Thailand,2001,2,28.4,32.813928571428555,-2.8541490555690574,Cold Snap,2.85
2005-09-28,ID000097900,SAUMLAKI/OLILIT,Indonesia,2005,9,32.4,30.127707808564207,2.848722159494821,Heatwave,2.85
2016-09-02,ID000097900,SAUMLAKI/OLILIT,Indonesia,2016,9,32.4,30.127707808564207,2.848722159494821,Heatwave,2.85
2001-11-26,RP000098755,HINATUAN,Philippines,2001,11,26.6,31.21891348088533,-2.84598258996104,Cold Snap,2.85
2020-01-12,IDM00097120,MAJENE,Indonesia,2020,1,28.0,31.82448036951503,-2.8511484730853778,Cold Snap,2.85
2022-01-21,IDM00097120,MAJENE,Indonesia,2022,1,28.0,31.82448036951503,-2.8511484730853778,Cold Snap,2.85
2019-08-13,IDM00096607,TEMINDUNG,Indonesia,2019,8,36.6,32.22652329749107,2.8546678249465467,Heatwave,2.85
2001-11-20,TH000048351,UTTARADIT,Thailand,2001,11,28.4,33.66871287128714,-2.851421749237184,Cold Snap,2.85
2004-06-03,VMM00048914,CA MAU,Vietnam,2004,6,27.9,32.48978978978978,-2.852113690393582,Cold Snap,2.85
2005-03-06,TH000048400,NAKHON SAWAN,Thailand,2005,3,30.1,36.99809358752163,-2.847077233547597,Cold Snap,2.85
2020-05-17,IDM00096033,MEDAN/BELAWAN,Indonesia,2020,5,29.2,32.0008097165992,-2.8457270335824854,Cold Snap,2.85
2016-06-16,IDM00096015,MEULABOH/CUT NYAK,Indonesia,2016,6,28.3,31.696774193548375,-2.8506822769273716,Cold Snap,2.85
2020-06-21,IDM00096015,MEULABOH/CUT NYAK,Indonesia,2020,6,28.3,31.696774193548375,-2.8506822769273716,Cold Snap,2.85
2022-04-30,ID000097560,BIAK/FRANS KAISIEPO,Indonesia,2022,4,27.7,30.520754716981124,-2.8456256481577418,Cold Snap,2.85
2021-04-10,ID000097560,BIAK/FRANS KAISIEPO,Indonesia,2021,4,27.7,30.520754716981124,-2.8456256481577418,Cold Snap,2.85
2000-05-21,TH000048330,PHRAE,Thailand,2000,5,26.8,35.60133630289536,-2.853105117260632,Cold Snap,2.85
2001-11-22,TH000048351,UTTARADIT,Thailand,2001,11,28.4,33.66871287128714,-2.851421749237184,Cold Snap,2.85
2011-04-10,TH000048501,KHLONG YAI,Thailand,2011,4,30.8,33.44903846153847,-2.850917854354837,Cold Snap,2.85
2018-02-06,RPM00098134,BASCO RADAR,Philippines,2018,2,18.1,24.885838779956423,-2.845198547032269,Cold Snap,2.85
2011-03-28,ID000096073,SIBOLGA/PINANGSORI,Indonesia,2011,3,28.6,32.4855357142857,-2.8478452911189374,Cold Snap,2.85
2000-09-03,RPW00041229,MANILA,Philippines,2000,9,27.0,31.509032258064497,-2.8470513988951205,Cold Snap,2.85
2009-09-08,RPW00041229,MANILA,Philippines,2009,9,27.0,31.509032258064497,-2.8470513988951205,Cold Snap,2.85
2011-01-07,MYM00048650,KUALA LUMPUR INTL,Malaysia,2011,1,28.0,32.57603305785123,-2.8538935232787486,Cold Snap,2.85
2003-04-04,ID000097560,BIAK/FRANS KAISIEPO,Indonesia,2003,4,27.7,30.520754716981124,-2.8456256481577418,Cold Snap,2.85
2019-09-12,RPW00041229,MANILA,Philippines,2019,9,27.0,31.509032258064497,-2.8470513988951205,Cold Snap,2.85
2011-09-22,MYM00096481,TAWAU,Malaysia,2011,9,34.4,31.558091286307075,2.853904136456066,Heatwave,2.85
2000-10-22,IDM00096685,SYAMSUDIN NOOR,Indonesia,2000,10,28.0,33.821448467966576,-2.845040389300389,Cold Snap,2.85
2006-05-21,IDM00096195,SULTAN THAHA,Indonesia,2006,5,28.8,32.51916859122402,-2.851480423584225,Cold Snap,2.85
2014-10-22,SNM00048698,SINGAPORE CHANGI INTL,Singapore,2014,10,28.1,31.907196969696976,-2.8536259735396845,Cold Snap,2.85
2008-10-31,TH000048501,KHLONG YAI,Thailand,2008,10,27.9,31.997022767075336,-2.846030181909672,Cold Snap,2.85
2013-12-21,BMM00048097,YANGON INTL,Myanmar,2013,12,29.0,33.26059957173449,-2.853582180708526,Cold Snap,2.85
2018-12-31,RP000098755,HINATUAN,Philippines,2018,12,35.2,30.62186836518047,2.8452914281761266,Heatwave,2.85
2012-06-28,RPM00098330,CABANATUAN,Philippines,2012,6,27.9,34.03543307086615,-2.8495223838805575,Cold Snap,2.85
2022-05-03,TH000048550,KO SAMUI,Thailand,2022,5,28.6,32.98364888123923,-2.851165140368005,Cold Snap,2.85
2004-03-03,ID000096073,SIBOLGA/PINANGSORI,Indonesia,2004,3,28.6,32.4855357142857,-2.8478452911189374,Cold Snap,2.85
2017-04-01,TH000048501,KHLONG YAI,Thailand,2017,4,30.8,33.44903846153847,-2.850917854354837,Cold Snap,2.85
2013-04-16,TH000048501,KHLONG YAI,Thailand,2013,4,30.8,33.44903846153847,-2.850917854354837,Cold Snap,2.85
2011-03-22,IDM00096525,TANJUNG SELOR,Indonesia,2011,3,27.0,31.99439252336448,-2.8496282002877344,Cold Snap,2.85
2013-12-16,BMM00048097,YANGON INTL,Myanmar,2013,12,29.0,33.26059957173449,-2.853582180708526,Cold Snap,2.85
2011-10-02,TH000048501,KHLONG YAI,Thailand,2011,10,27.9,31.997022767075336,-2.846030181909672,Cold Snap,2.85
2012-09-27,ID000096073,SIBOLGA/PINANGSORI,Indonesia,2012,9,27.6,31.56326530612246,-2.8459868137608955,Cold Snap,2.85
2013-04-13,IDM00097406,GALELA/GAMARMALAMU,Indonesia,2013,4,29.4,32.31121495327104,-2.8508305387031236,Cold Snap,2.85
2002-11-11,IDM00097630,FAK-FAK/TOREA,Indonesia,2002,11,28.0,30.57293233082707,-2.8453082133631944,Cold Snap,2.85
2007-01-05,IDM00097682,NABIRE,Indonesia,2007,1,29.2,32.27890173410404,-2.8478359372149495,Cold Snap,2.85
2022-01-02,RPM00098644,TAGBILARAN,Philippines,2022,1,26.0,30.778348214285735,-2.8527615775576463,Cold Snap,2.85
2020-05-21,ID000096163,PADANG/TABING,Indonesia,2020,5,34.2,31.70892388451443,2.846102183022222,Heatwave,2.85
2000-07-12,TH000048425,SUPHAN BURI,Thailand,2000,7,29.5,34.4729272419628,-2.845161210385325,Cold Snap,2.85
2007-07-06,TH000048425,SUPHAN BURI,Thailand,2007,7,29.5,34.4729272419628,-2.845161210385325,Cold Snap,2.85
2009-01-15,IDM00096791,CIREBON/JATIWANGI,Indonesia,2009,1,27.8,32.01266846361189,-2.845235003997214,Cold Snap,2.85
2008-04-14,RP000098444,LEGASPI,Philippines,2008,4,28.2,31.827235772357735,-2.8518070536798708,Cold Snap,2.85
2008-01-02,VMW00041011,QUI NHON,Vietnam,2008,1,21.2,26.83756906077347,-2.853347595659825,Cold Snap,2.85
2024-03-08,ID000096073,SIBOLGA/PINANGSORI,Indonesia,2024,3,28.6,32.4855357142857,-2.8478452911189374,Cold Snap,2.85
2009-03-07,ID000096073,SIBOLGA/PINANGSORI,Indonesia,2009,3,28.6,32.4855357142857,-2.8478452911189374,Cold Snap,2.85
2001-03-21,TH000048500,PRACHUAP KHIRI KHAN,Thailand,2001,3,27.7,33.730194805194785,-2.845078829581883,Cold Snap,2.85
2015-07-04,TH000048330,PHRAE,Thailand,2015,7,38.8,33.04628297362112,2.8547978465430526,Heatwave,2.85
2001-03-10,THW00041018,UDON THANI,Thailand,2001,3,25.6,35.46584158415842,-2.85114702553281,Cold Snap,2.85
2016-10-07,IDM00096695,KOTABARU/SETAGEN,Indonesia,2016,10,28.0,32.262542955326445,-2.849231911633831,Cold Snap,2.85
2016-10-09,IDM00096695,KOTABARU/SETAGEN,Indonesia,2016,10,28.0,32.262542955326445,-2.849231911633831,Cold Snap,2.85
2015-07-06,TH000048330,PHRAE,Thailand,2015,7,38.8,33.04628297362112,2.8547978465430526,Heatwave,2.85
2022-08-12,TH000048351,UTTARADIT,Thailand,2022,8,27.6,33.453653846153856,-2.8463623312331783,Cold Snap,2.85
2018-08-07,IDM00096741,JAKARTA/TANJUNG PRIOK,Indonesia,2018,8,30.0,32.655148741418714,-2.84924502981698,Cold Snap,2.85
2017-07-18,RPM00098446,VIRAC,Philippines,2017,7,27.8,31.788483685220736,-2.846835480619814,Cold Snap,2.85
2023-07-24,RPM00098446,VIRAC,Philippines,2023,7,27.8,31.788483685220736,-2.846835480619814,Cold Snap,2.85
2020-07-26,IDM00096633,SEPINGGAN,Indonesia,2020,7,27.5,30.381672025723464,-2.8519029726293827,Cold Snap,2.85
2021-07-16,IDM00096633,SEPINGGAN,Indonesia,2021,7,27.5,30.381672025723464,-2.8519029726293827,Cold Snap,2.85
2024-10-19,RPM00098134,BASCO RADAR,Philippines,2024,10,32.5,28.443339960238536,2.8497418200451965,Heatwave,2.85
2006-05-21,TH000048500,PRACHUAP KHIRI KHAN,Thailand,2006,5,28.2,34.61443123938883,-2.8498641086709258,Cold Snap,2.85
2007-11-17,LAM00048955,PAKSE,Laos,2007,11,26.2,32.412272727272736,-2.8474494507170345,Cold Snap,2.85
2009-07-06,TH000048303,CHIANG RAI,Thailand,2009,7,24.8,31.524221453287158,-2.847350184884811,Cold Snap,2.85
2003-03-26,TH000048500,PRACHUAP KHIRI KHAN,Thailand,2003,3,27.7,33.730194805194785,-2.845078829581883,Cold Snap,2.85
2024-10-18,RPM00098134,BASCO RADAR,Philippines,2024,10,32.5,28.443339960238536,2.8497418200451965,Heatwave,2.85
2012-04-06,IDM00097430,BABULLAH,Indonesia,2012,4,28.2,31.572323759791107,-2.851342620209305,Cold Snap,2.85
2008-04-27,IDM00097430,BABULLAH,Indonesia,2008,4,28.2,31.572323759791107,-2.851342620209305,Cold Snap,2.85
2006-04-23,IDM00097430,BABULLAH,Indonesia,2006,4,28.2,31.572323759791107,-2.851342620209305,Cold Snap,2.85
2017-04-02,IDM00097430,BABULLAH,Indonesia,2017,4,28.2,31.572323759791107,-2.851342620209305,Cold Snap,2.85
2018-05-23,IDM00096249,H AS HANANDJOEDDIN,Indonesia,2018,5,28.5,32.170663811563166,-2.847022809370836,Cold Snap,2.85
2021-07-09,IDM00097580,SARMI/ORAI,Indonesia,2021,7,27.0,30.86630434782607,-2.8468600338062062,Cold Snap,2.85
2007-07-03,IDM00097580,SARMI/ORAI,Indonesia,2007,7,27.0,30.86630434782607,-2.8468600338062062,Cold Snap,2.85
2016-07-20,IDM00097580,SARMI/ORAI,Indonesia,2016,7,27.0,30.86630434782607,-2.8468600338062062,Cold Snap,2.85
2014-07-30,IDM00097580,SARMI/ORAI,Indonesia,2014,7,27.0,30.86630434782607,-2.8468600338062062,Cold Snap,2.85
2022-01-04,IDM00096011,SULTAN ISKANDARMUDA,Indonesia,2022,1,28.2,31.468600000000002,-2.850502310251787,Cold Snap,2.85
2018-04-07,RPM00098132,ITBAYAT,Philippines,2018,4,22.2,28.261940298507493,-2.849750434229187,Cold Snap,2.85
2023-04-12,BMM00048062,SITTWE,Myanmar,2023,4,37.4,33.67288135593221,2.853250094422216,Heatwave,2.85
2023-01-23,IDM00097530,RENDANI,Indonesia,2023,1,28.3,31.901600000000002,-2.8506820871362653,Cold Snap,2.85
2021-01-27,IDM00097530,RENDANI,Indonesia,2021,1,28.3,31.901600000000002,-2.8506820871362653,Cold Snap,2.85
2022-08-08,IDM00097008,NAHA,Indonesia,2022,8,28.2,31.39444444444443,-2.850948363322413,Cold Snap,2.85
2016-12-20,ID000096163,PADANG/TABING,Indonesia,2016,12,28.0,30.929562982005148,-2.850750487708038,Cold Snap,2.85
2008-05-10,ID000097690,JAYAPURA/SENTANI,Indonesia,2008,5,28.8,32.9093373493976,-2.8525026476269235,Cold Snap,2.85
2006-05-29,IDM00096695,KOTABARU/SETAGEN,Indonesia,2006,5,28.4,31.955655296229768,-2.849506519323591,Cold Snap,2.85
2007-08-02,IDM00097008,NAHA,Indonesia,2007,8,28.2,31.39444444444443,-2.850948363322413,Cold Snap,2.85
2017-05-07,IDM00096695,KOTABARU/SETAGEN,Indonesia,2017,5,28.4,31.955655296229768,-2.849506519323591,Cold Snap,2.85
2017-02-21,MY000096465,LABUAN,Malaysia,2017,2,34.2,30.655797101449263,2.848073080617482,Heatwave,2.85
2010-04-16,RPM00098222,VIGAN,Philippines,2010,4,35.5,32.52837301587301,2.854974557434076,Heatwave,2.85
2001-01-04,IDM00096655,TJILIK RIWUT,Indonesia,2001,1,27.6,32.301196172248765,-2.8507081370141583,Cold Snap,2.85
2023-02-05,IDM00097230,DENPASAR NGURAH RAI,Indonesia,2023,2,28.0,30.93970223325063,-2.850463045504988,Cold Snap,2.85
2017-02-03,IDM00097230,DENPASAR NGURAH RAI,Indonesia,2017,2,28.0,30.93970223325063,-2.850463045504988,Cold Snap,2.85
2008-02-21,IDM00097230,DENPASAR NGURAH RAI,Indonesia,2008,2,28.0,30.93970223325063,-2.850463045504988,Cold Snap,2.85
2017-01-11,IDM00097570,SERUI/YENDOSA,Indonesia,2017,1,28.4,31.653745928338747,-2.8475630794187192,Cold Snap,2.85
2002-07-21,TH000048378,PHITSANULOK/SARIT,Thailand,2002,7,28.1,33.3019693654267,-2.8507102499916415,Cold Snap,2.85
2003-10-17,IDM00096559,SUSILO,Indonesia,2003,10,28.0,32.68337408312959,-2.851237206871342,Cold Snap,2.85
2000-11-23,TH000048568,SONGKHLA,Thailand,2000,11,25.6,30.166518847006646,-2.845756134219038,Cold Snap,2.85
2023-11-26,TH000048568,SONGKHLA,Thailand,2023,11,25.6,30.166518847006646,-2.845756134219038,Cold Snap,2.85
2003-10-12,MY000048657,KUANTAN,Malaysia,2003,10,28.5,32.513333333333335,-2.846738045233879,Cold Snap,2.85
2020-03-09,TH000048569,HAT YAI,Thailand,2020,3,38.9,34.457081545064376,2.8511030615176742,Heatwave,2.85
2016-10-22,MY000048657,KUANTAN,Malaysia,2016,10,28.5,32.513333333333335,-2.846738045233879,Cold Snap,2.85
2021-07-22,RPM00098222,VIGAN,Philippines,2021,7,27.3,31.433757961783463,-2.847385647074825,Cold Snap,2.85
2018-02-28,IDM00097430,BABULLAH,Indonesia,2018,2,34.8,30.985087719298246,2.8536818370519383,Heatwave,2.85
2015-11-27,ID000097724,AMBON/PATTIMURA,Indonesia,2015,11,34.7,31.75807692307691,2.847441446779843,Heatwave,2.85
2008-02-06,IDM00097810,TUAL/DUMATUBUN,Indonesia,2008,2,27.6,31.042105263157897,-2.850378937602557,Cold Snap,2.85
2023-02-06,IDM00097810,TUAL/DUMATUBUN,Indonesia,2023,2,27.6,31.042105263157897,-2.850378937602557,Cold Snap,2.85
2022-05-09,MYM00048615,SULTAN ISMAIL PETRA,Malaysia,2022,5,30.0,32.8940199335548,-2.8457240710284846,Cold Snap,2.85
2010-12-11,IDM00096741,JAKARTA/TANJUNG PRIOK,Indonesia,2010,12,28.0,31.911458333333318,-2.850370595353321,Cold Snap,2.85
2007-01-31,BXM00096315,BRUNEI INTL,Brunei,2007,1,28.1,31.236778846153843,-2.8488462699869066,Cold Snap,2.85
2017-07-02,IDM00096529,KALIMARU,Indonesia,2017,7,28.0,32.92309782608693,-2.8499545380879994,Cold Snap,2.85
2010-05-10,RPM00098222,VIGAN,Philippines,2010,5,36.8,32.961507128309584,2.850330645949489,Heatwave,2.85
2021-10-31,VMM00048825,HA DONG,Vietnam,2021,10,21.6,30.25284552845529,-2.850871471117628,Cold Snap,2.85
2015-07-24,RP000098232,APARRI,Philippines,2015,7,28.5,33.37919799498747,-2.852933168266186,Cold Snap,2.85
2006-07-13,RP000098232,APARRI,Philippines,2006,7,28.5,33.37919799498747,-2.852933168266186,Cold Snap,2.85
2008-07-16,RP000098232,APARRI,Philippines,2008,7,28.5,33.37919799498747,-2.852933168266186,Cold Snap,2.85
2018-03-21,TH000048405,ROI ET,Thailand,2018,3,26.5,35.26051660516607,-2.8525972423123758,Cold Snap,2.85
2001-11-13,IDM00097378,ROTE/BAA/LEKUNIK,Indonesia,2001,11,30.6,33.953392330383515,-2.846177948985401,Cold Snap,2.85
2010-12-01,IDM00096249,H AS HANANDJOEDDIN,Indonesia,2010,12,26.2,30.045512820512783,-2.849410190736775,Cold Snap,2.85
2004-05-29,IDM00096109,SULTAN SYARIF KASIM II,Indonesia,2004,5,29.5,33.507192575406044,-2.8472064332505003,Cold Snap,2.85
2006-07-12,RP000098232,APARRI,Philippines,2006,7,28.5,33.37919799498747,-2.852933168266186,Cold Snap,2.85
2015-07-18,RP000098232,APARRI,Philippines,2015,7,28.5,33.37919799498747,-2.852933168266186,Cold Snap,2.85
2000-04-13,TH000048459,CHON BURI,Thailand,2000,4,31.4,35.5982404692082,-2.8524675000030055,Cold Snap,2.85
2011-09-27,TH000048379,PHETCHABUN,Thailand,2011,9,27.7,32.72704545454544,-2.846910273460217,Cold Snap,2.85
2006-08-30,TH000048430,PRACHIN BURI,Thailand,2006,8,29.2,33.52116666666669,-2.8477625001217417,Cold Snap,2.85
2007-08-07,TH000048430,PRACHIN BURI,Thailand,2007,8,29.2,33.52116666666669,-2.8477625001217417,Cold Snap,2.85
2007-09-04,IDM00096607,TEMINDUNG,Indonesia,2007,9,28.5,32.63641404805915,-2.852947316744801,Cold Snap,2.85
2015-07-02,TH000048379,PHETCHABUN,Thailand,2015,7,39.0,33.06157112526541,2.853269935580743,Heatwave,2.85
2014-07-14,IDM00096529,KALIMARU,Indonesia,2014,7,28.0,32.92309782608693,-2.8499545380879994,Cold Snap,2.85
2010-08-18,VMM00048917,PHU QUOC,Vietnam,2010,8,33.8,30.134763948497845,2.845778491695186,Heatwave,2.85
2002-08-23,TH000048327,CHIANG MAI,Thailand,2002,8,26.2,32.134859154929586,-2.8501873499683708,Cold Snap,2.85
2019-07-27,IDM00096595,MUARATEWE/BERINGIN,Indonesia,2019,7,28.0,32.41300940438872,-2.8452540162370044,Cold Snap,2.85
2021-07-16,IDM00096595,MUARATEWE/BERINGIN,Indonesia,2021,7,28.0,32.41300940438872,-2.8452540162370044,Cold Snap,2.85
2010-08-19,VMM00048917,PHU QUOC,Vietnam,2010,8,33.8,30.134763948497845,2.845778491695186,Heatwave,2.85
2010-07-21,IDM00097406,GALELA/GAMARMALAMU,Indonesia,2010,7,28.2,31.718987341772138,-2.8451213375043274,Cold Snap,2.85
2017-12-18,RP000098232,APARRI,Philippines,2017,12,22.6,27.927873563218395,-2.8475169800713283,Cold Snap,2.85
2012-03-30,THM00048453,BANG NA AGROMET,Thailand,2012,3,37.7,34.57012658227847,2.851604481375719,Heatwave,2.85
2009-06-15,RP000098444,LEGASPI,Philippines,2009,6,28.5,32.592608695652146,-2.850348168882956,Cold Snap,2.85
2011-06-22,RP000098444,LEGASPI,Philippines,2011,6,28.5,32.592608695652146,-2.850348168882956,Cold Snap,2.85
2019-09-08,RPM00098325,DAGUPAN,Philippines,2019,9,27.5,31.79999999999999,-2.8527433551995203,Cold Snap,2.85
2008-04-22,IDM00096749,SOEKARNO HATTA INTL,Indonesia,2008,4,29.4,32.66038461538462,-2.8526837102850036,Cold Snap,2.85
2011-04-14,IDM00096933,SURABAYA/PERAK,Indonesia,2011,4,30.2,33.468888888888905,-2.8493471016453555,Cold Snap,2.85
2013-12-30,TH000048375,MAE SOT,Thailand,2013,12,26.8,31.745436507936486,-2.84760769968812,Cold Snap,2.85
2009-04-04,IDM00096933,SURABAYA/PERAK,Indonesia,2009,4,30.2,33.468888888888905,-2.8493471016453555,Cold Snap,2.85
